file_name,spot_id,name,kana,area,background,date
82024_11_ded14b96f269f952832703262d5b852b.jpg,82024,霊山寺,りょうぜんじ,徳島県鳴門市大麻町板東塚鼻126,霊山寺（りょうぜんじ）は徳島県鳴門市大麻町板東にある高野山真言宗の寺院。竺和山（じくわさん）一乗院（いちじょういん）と号する。釈迦如来を本尊とする。とくしま88景に選定されている。四国八十八箇所霊場の第一番札所である。本尊真言：のうま...山号竺和山院号一乗院宗旨真言宗宗派高野山真言宗寺格別格本山創建（伝）天平年間（729年 - 749年）本尊釈迦如来開基（伝）行基、聖武天皇（勅願）中興年正保年間（1644年 - 1648年）正式名竺和山 一乗院 霊山寺別名いちばんさん札所等四国八十八箇所1番ウィキペディア,2024-08-24T23:01:15.000+09:00
82024_12_64d756e500da7ab0a6d00855eb4799c5.jpg,82024,霊山寺,りょうぜんじ,徳島県鳴門市大麻町板東塚鼻126,霊山寺（りょうぜんじ）は徳島県鳴門市大麻町板東にある高野山真言宗の寺院。竺和山（じくわさん）一乗院（いちじょういん）と号する。釈迦如来を本尊とする。とくしま88景に選定されている。四国八十八箇所霊場の第一番札所である。本尊真言：のうま...山号竺和山院号一乗院宗旨真言宗宗派高野山真言宗寺格別格本山創建（伝）天平年間（729年 - 749年）本尊釈迦如来開基（伝）行基、聖武天皇（勅願）中興年正保年間（1644年 - 1648年）正式名竺和山 一乗院 霊山寺別名いちばんさん札所等四国八十八箇所1番ウィキペディア,2024-08-22T20:59:28.000+09:00
82024_13_b03c6a587579ea095af8f2bc9df0f99d.jpg,82024,霊山寺,りょうぜんじ,徳島県鳴門市大麻町板東塚鼻126,霊山寺（りょうぜんじ）は徳島県鳴門市大麻町板東にある高野山真言宗の寺院。竺和山（じくわさん）一乗院（いちじょういん）と号する。釈迦如来を本尊とする。とくしま88景に選定されている。四国八十八箇所霊場の第一番札所である。本尊真言：のうま...山号竺和山院号一乗院宗旨真言宗宗派高野山真言宗寺格別格本山創建（伝）天平年間（729年 - 749年）本尊釈迦如来開基（伝）行基、聖武天皇（勅願）中興年正保年間（1644年 - 1648年）正式名竺和山 一乗院 霊山寺別名いちばんさん札所等四国八十八箇所1番ウィキペディア,2024-03-11T22:12:10.000+09:00
82024_14_8af1a4ae7236bb2523e2fce74e1fbda6.jpg,82024,霊山寺,りょうぜんじ,徳島県鳴門市大麻町板東塚鼻126,霊山寺（りょうぜんじ）は徳島県鳴門市大麻町板東にある高野山真言宗の寺院。竺和山（じくわさん）一乗院（いちじょういん）と号する。釈迦如来を本尊とする。とくしま88景に選定されている。四国八十八箇所霊場の第一番札所である。本尊真言：のうま...山号竺和山院号一乗院宗旨真言宗宗派高野山真言宗寺格別格本山創建（伝）天平年間（729年 - 749年）本尊釈迦如来開基（伝）行基、聖武天皇（勅願）中興年正保年間（1644年 - 1648年）正式名竺和山 一乗院 霊山寺別名いちばんさん札所等四国八十八箇所1番ウィキペディア,2024-03-10T15:02:33.000+09:00
82024_15_b2a41de62407dce31b078f898d21ff38.jpg,82024,霊山寺,りょうぜんじ,徳島県鳴門市大麻町板東塚鼻126,霊山寺（りょうぜんじ）は徳島県鳴門市大麻町板東にある高野山真言宗の寺院。竺和山（じくわさん）一乗院（いちじょういん）と号する。釈迦如来を本尊とする。とくしま88景に選定されている。四国八十八箇所霊場の第一番札所である。本尊真言：のうま...山号竺和山院号一乗院宗旨真言宗宗派高野山真言宗寺格別格本山創建（伝）天平年間（729年 - 749年）本尊釈迦如来開基（伝）行基、聖武天皇（勅願）中興年正保年間（1644年 - 1648年）正式名竺和山 一乗院 霊山寺別名いちばんさん札所等四国八十八箇所1番ウィキペディア,2024-03-08T21:14:22.000+09:00
82250_1_aa9f7d90644960bdcbdb2f5582de11dc.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2025-12-09T07:49:58.000+09:00
82250_2_d8d768b84fe5b6f0837fff0e91768771.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2025-10-30T22:15:25.000+09:00
82250_3_5d85822c5c141e39b9844cb9f3d951b2.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2025-10-26T20:40:25.000+09:00
82250_4_bbeb078d97c165baa511a5ecf4169362.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2025-06-10T22:44:40.000+09:00
82250_5_2edc6b40bcbca28b08c8a40fc709f026.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2025-05-31T23:11:56.000+09:00
82250_6_bae905c606dc4d66a0e28d18b7ffaa4f.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2025-05-26T19:49:03.000+09:00
82250_7_e7e19855fe8d7dd13b9b91604d86cbb4.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2025-01-07T12:48:52.000+09:00
82250_8_79a2e580504723d022bf04849eea4048.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2025-01-06T23:54:40.000+09:00
82250_9_a3d05d629fedb17c8d30f3e1f64a0d9b.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2024-12-09T04:50:58.000+09:00
82250_10_01af1cc4e8bf8990ddf68e1d5ca5ac77.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2024-03-10T15:09:20.000+09:00
82250_11_32300e050226d5dbec643079a357ef5d.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2024-03-09T20:39:28.000+09:00
82250_12_b58aeff13e651b2bc3ec2f141104c11c.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2024-01-08T16:44:38.000+09:00
82250_13_b1d7cdef796a4e28de5766b7e5666fa2.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2023-01-30T13:23:59.000+09:00
82250_14_b19f747a745147bbaa0400267d0794c0.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2023-01-27T19:25:11.000+09:00
82250_15_a06783312d652bf2cc1baadfcc4894f3.jpg,82250,極楽寺,ごくらくじ,徳島県鳴門市大麻町桧字ダンノ上12番地,"極楽寺（ごくらくじ）は徳島県鳴門市大麻町桧にある高野山真言宗の寺院。四国八十八箇所霊場の第二番札所。日照山（にっしょうざん）無量寿院（むりょうじゅいん）と号する。本尊は阿弥陀如来。本尊真言：おん あみりた ていぜい からうんご詠歌：極...山号日照山院号無量寿院宗旨真言宗宗派高野山真言宗創建（伝）弘仁年間（810年 - 824年）本尊阿弥陀如来開基（伝）行基正式名日照山 無量寿院 極楽寺札所等四国八十八箇所2番, 阿波北嶺薬師霊場11番, 阿波西国三十三観音霊場東部21番文化財阿弥陀如来像（重要文化財）ウィキペディア",2023-01-18T23:47:25.000+09:00
82403_1_7dda3128e441503a76fb68a24f7eef09.jpg,82403,金泉寺,こんせんじ,徳島県板野郡板野町大寺66,金泉寺（こんせんじ）は、徳島県板野郡板野町にある高野山真言宗の寺院。四国八十八箇所霊場の第三番札所。亀光山（きこうざん）釈迦院（しゃかいん）と号する。本尊は釈迦如来で、脇侍に薬師如来・阿弥陀如来を安置する。本尊真言：のうまくさんまんだ...山号亀光山院号釈迦院宗旨真言宗宗派高野山真言宗創建伝・天平年間（729年 - 749年）本尊釈迦如来開基伝・行基、聖武天皇（勅願）中興年延宝2年（1674年）中興南山国師正式名亀光山 釈迦院 金泉寺札所等四国八十八箇所3番阿波北嶺薬師霊場9番阿波西国三十三観音霊場（東部）23番ウィキペディア,2025-12-15T09:28:08.000+09:00
82403_2_251f481c3c9c6c86c45675145e4d1d82.jpg,82403,金泉寺,こんせんじ,徳島県板野郡板野町大寺66,金泉寺（こんせんじ）は、徳島県板野郡板野町にある高野山真言宗の寺院。四国八十八箇所霊場の第三番札所。亀光山（きこうざん）釈迦院（しゃかいん）と号する。本尊は釈迦如来で、脇侍に薬師如来・阿弥陀如来を安置する。本尊真言：のうまくさんまんだ...山号亀光山院号釈迦院宗旨真言宗宗派高野山真言宗創建伝・天平年間（729年 - 749年）本尊釈迦如来開基伝・行基、聖武天皇（勅願）中興年延宝2年（1674年）中興南山国師正式名亀光山 釈迦院 金泉寺札所等四国八十八箇所3番阿波北嶺薬師霊場9番阿波西国三十三観音霊場（東部）23番ウィキペディア,2025-12-09T07:42:58.000+09:00
82403_3_42d82738b69a2db73b865903b6a695ee.jpg,82403,金泉寺,こんせんじ,徳島県板野郡板野町大寺66,金泉寺（こんせんじ）は、徳島県板野郡板野町にある高野山真言宗の寺院。四国八十八箇所霊場の第三番札所。亀光山（きこうざん）釈迦院（しゃかいん）と号する。本尊は釈迦如来で、脇侍に薬師如来・阿弥陀如来を安置する。本尊真言：のうまくさんまんだ...山号亀光山院号釈迦院宗旨真言宗宗派高野山真言宗創建伝・天平年間（729年 - 749年）本尊釈迦如来開基伝・行基、聖武天皇（勅願）中興年延宝2年（1674年）中興南山国師正式名亀光山 釈迦院 金泉寺札所等四国八十八箇所3番阿波北嶺薬師霊場9番阿波西国三十三観音霊場（東部）23番ウィキペディア,2025-10-30T22:18:26.000+09:00
82403_4_fbc97345a68115725bebc420de6f7b02.jpg,82403,金泉寺,こんせんじ,徳島県板野郡板野町大寺66,金泉寺（こんせんじ）は、徳島県板野郡板野町にある高野山真言宗の寺院。四国八十八箇所霊場の第三番札所。亀光山（きこうざん）釈迦院（しゃかいん）と号する。本尊は釈迦如来で、脇侍に薬師如来・阿弥陀如来を安置する。本尊真言：のうまくさんまんだ...山号亀光山院号釈迦院宗旨真言宗宗派高野山真言宗創建伝・天平年間（729年 - 749年）本尊釈迦如来開基伝・行基、聖武天皇（勅願）中興年延宝2年（1674年）中興南山国師正式名亀光山 釈迦院 金泉寺札所等四国八十八箇所3番阿波北嶺薬師霊場9番阿波西国三十三観音霊場（東部）23番ウィキペディア,2025-05-07T20:08:37.000+09:00
82403_5_3e826ee87fc41e405fd604ca9b315289.jpg,82403,金泉寺,こんせんじ,徳島県板野郡板野町大寺66,金泉寺（こんせんじ）は、徳島県板野郡板野町にある高野山真言宗の寺院。四国八十八箇所霊場の第三番札所。亀光山（きこうざん）釈迦院（しゃかいん）と号する。本尊は釈迦如来で、脇侍に薬師如来・阿弥陀如来を安置する。本尊真言：のうまくさんまんだ...山号亀光山院号釈迦院宗旨真言宗宗派高野山真言宗創建伝・天平年間（729年 - 749年）本尊釈迦如来開基伝・行基、聖武天皇（勅願）中興年延宝2年（1674年）中興南山国師正式名亀光山 釈迦院 金泉寺札所等四国八十八箇所3番阿波北嶺薬師霊場9番阿波西国三十三観音霊場（東部）23番ウィキペディア,2025-04-30T20:27:06.000+09:00
82403_6_ed05f6b0d9fc89e1f1bb5d0ed275ec08.jpg,82403,金泉寺,こんせんじ,徳島県板野郡板野町大寺66,金泉寺（こんせんじ）は、徳島県板野郡板野町にある高野山真言宗の寺院。四国八十八箇所霊場の第三番札所。亀光山（きこうざん）釈迦院（しゃかいん）と号する。本尊は釈迦如来で、脇侍に薬師如来・阿弥陀如来を安置する。本尊真言：のうまくさんまんだ...山号亀光山院号釈迦院宗旨真言宗宗派高野山真言宗創建伝・天平年間（729年 - 749年）本尊釈迦如来開基伝・行基、聖武天皇（勅願）中興年延宝2年（1674年）中興南山国師正式名亀光山 釈迦院 金泉寺札所等四国八十八箇所3番阿波北嶺薬師霊場9番阿波西国三十三観音霊場（東部）23番ウィキペディア,2025-04-25T10:10:18.000+09:00
